,url,Position,Company,Location,Job_Description
412,https://www.glassdoor.com/partner/jobListing.htm?pos=818&ao=1136043&s=58&guid=00000187fca3b433af2c9c5b4363cff6&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_cbeae3be&cb=1683570799951&jobListingId=1008427871631&jrtk=3-0-1gvua7d2qihlp801-1gvua7d39h7h8800-f0a43d1a1824abe7-,Software Project Manager,Expert Tech,Rāwalpindi,"Job description
We are looking for an organized, detail-oriented individual to join our team as a software project manager. The responsibilities of the software project manager include overseeing software projects from start to finish, managing and motivating software developers and other team members, giving customer presentations, and writing project proposals.
To be successful as a software project manager, you should have a good working knowledge of project estimation techniques and the ability to motivate team members. Ultimately, a top-notch software project manager should have good communication and decision-making skills.
Software Project Manager Responsibilities:
Discussing potential projects and their parameters with clients, executives, and software developers.
Planning out the blueprints for software projects, including defining the scope, allocating resources, setting deadlines, laying out communication strategies, and indicating tests and maintenance.
Assembling and leading the project team.
Participating in and supervising each stage of the project.
Ensuring each project stays on schedule and adheres to the deadlines.
Creating a project budget and ensuring the project adheres to the budget as closely as possible.
Determining and overseeing consistent testing, evaluation, and troubleshooting of all products in all stages of completion.
Tracking milestones, deliverables, and change requests.
Serving as a liaison to communicate information regarding changes, milestones reached, and other pertinent information.
Delivering completed software products to clients and performing regular checks on the products' performance.
Software Project Manager Requirements:
A bachelor's degree in information technology, software development management, software engineering, computer science, or a related field.
Proven experience in project management and software development.
Good working knowledge of project estimation techniques.
Excellent technical knowledge.
Good leadership, decision-making, and organization skills.
Strong attention to detail and multi-tasking skills.
Job Type: Full-time
Salary: Rs250,000.00 - Rs350,000.00 per month
Ability to commute/relocate:
Rawalpindi: Reliably commute or planning to relocate before starting work (Required)"
413,https://www.glassdoor.com/partner/jobListing.htm?pos=222&ao=1136043&s=58&guid=00000187fca3786baeffb2a3786503e7&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_59baddaf&cb=1683570784650&jobListingId=1008611598952&jrtk=3-0-1gvua6u4lkugl801-1gvua6u57i4ni800-0102478403144568-,Web Developer - Internship Leading to Job,IVT Technologies,Lahore,"What You'll Be Doing:
Collaborating with the development team to design and develop responsive and user-friendly web applications.
Assisting in the creation of technical design documents and user guides for web applications.
Conducting functional and regression testing on web applications to ensure they meet quality standards.
Assisting in troubleshooting and resolving technical issues related to web applications.
Staying up to date with the latest web development trends and technologies.
What You Bring to the Table:
Familiarity with HTML, CSS, JavaScript, and other web development languages.
Knowledge of web development frameworks such as React, Angular, or Vue.js.
Experience with version control systems such as Git.
Strong problem-solving skills and attention to detail.
Strong communication and interpersonal skills.
Ability to work independently and as part of a team.
Passion for web development and eagerness to learn.
Who We Are:
IVT Technologies is a fast-growing company in the technology sector. We provide innovative solutions to our clients in the areas of software development, data analytics, and cloud computing. We work with a wide range of clients, from small startups to large corporations, across various industries such as healthcare, finance, and manufacturing. Our team is composed of talented individuals who are passionate about technology and committed to delivering quality work to our clients.
Life at IVT Technologies:
Opportunity to turn the internship into a full-time position based on performance
Competitive compensation package
Work in a dynamic and collaborative team environment
Exposure to a wide range of industries and clients
Opportunities for career growth and development
Flexible work arrangements and remote work options
Fun company culture and team-building activities.
Join us at IVT Technologies and let's innovate, venture, and thrive together.
Job Type: Full-time
Ability to commute/relocate:
Lahore: Reliably commute or planning to relocate before starting work (Preferred)"
414,https://www.glassdoor.com/partner/jobListing.htm?pos=922&ao=1136043&s=58&guid=00000187fca3bcabb945d50abab77147&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_4eecd31d&cb=1683570802095&jobListingId=1008440068508&jrtk=3-0-1gvua7f6mirkl801-1gvua7f77ghp5800-2475ecc2d5a39dea-,Junior php and c# Developer - Intern and full time,Bit & Byte Lab,Gujrānwāla,"At Bit & Byte Lab, we are currently seeking intellectually curious fresh graduates of CS/SE/IT or equivalent.
We have internship and full time job opportunities for php, Dot Net and graphics designer.
Joining as a Software Engineer or as Intern will enable you to gain real-world experience in working on our highly successful systems and understand what it takes to keep them improving, whether that be modernizing and adding features to our legacy software, or building new supporting services using the latest tech.
Job Types: Full-time, Internship
Contract length: 6 months
Salary: From Rs100,000.00 per month
Ability to commute/relocate:
Gujranwala: Reliably commute or planning to relocate before starting work (Required)
Application Deadline: 15/02/2023
Expected Start Date: 06/02/2023"
415,https://www.glassdoor.com/partner/jobListing.htm?pos=1823&ao=1136043&s=58&guid=00000187fca41344a229269e8228672c&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_33a0f353&cb=1683570824316&jobListingId=1008588586549&jrtk=3-0-1gvua84rk2hse001-1gvua84s323e3000-c567d2e007b8975f-,Web Developer (Internship program),11-Seas Consultants Pvt Ltd,Lahore,"11SEAS Consultants Pvt Ltd requires 5 x Trainee who have exposure to programming and spark to learn quickly.
This position is based in Lahore,Vihari and Bhakhar.
Job details: Internship program
Send Your resume at : hr@11-seas.com with city you are interested in
For example : your name + job site + internship
Responsibilities:
Training in a relevant technology stack.
Development of enterprise applications.
Maintenance and upgrades (new features, refactoring, bug fixing) of existing programs
Additional duties as assigned.
Requirements:
Degree:
Bs/Ms in computer science
Strong Concepts, understanding or skills of:
OOP, Data structure , Operating system and programming basics
Web Development, Java Script, My Sql, Html, CSS, PHP
Software development principles.
Multi Tasking and Problem Solving
Positive attitude and strong work ethics.
Ability to quickly adapt to a changing environment.
Ability to quickly learn new concepts and software is necessary.
Candidate should be a self-motivated, independent, detail oriented, responsible team-player.
Good communication skills, both written and oral.
Excellent teamwork and interpersonal skills.
Willingness to learn and attention to detail.
A sharp mind with the ability to grasp concepts quickly and work out complex logic problems.
Ability to use effective ways of Programming.
Should able to design large scale Software.
Good in Mathematics and Statistics
About this Internship program:
It is a 3-month paid internship opportunity which will lead to a full time job based on performance of the incumbent.
Our full time jobs offer market competitive remuneration package, on-job training and exponential career growth to the
interns transitioned to full time Associate Engineers.
Company lunch/dinner will be provided.
Benefits:
Competitive base salary and performance-driven incentives.
Paid Holidays
Sports and Entertainment
If you wish to know more about our company then you can visit our company website: www.11-Seas.com
Best Regards,
Senior HR & Admin Executive.
11-Seas consultants pvt ltd.
Job Types: Full-time, Internship
Contract length: 3 months
Salary: Rs10,000.00 - Rs20,000.00 per month
Ability to commute/relocate:
Lahore: Reliably commute or planning to relocate before starting work (Required)
Application Deadline: 23/04/2023
Expected Start Date: 01/04/2024"
416,https://www.glassdoor.com/partner/jobListing.htm?pos=1913&ao=1136043&s=58&guid=00000187fca41bf6ae64f5c21b7c9c9b&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_91034f6e&cb=1683570826514&jobListingId=1008631727133&jrtk=3-0-1gvua871ema77801-1gvua871u20ba000-6be7380d7fe1448d-,WordPress /front end web developer with quality development,FIFTY5BYTES LTD,Islamabad,"We are looking for an experienced and passionate WordPress /front end web developer with quality development to join our team!
Job Responsibilities:
Convert the given designs into functional websites using CMS, Bootstrap, Jquery, HTML5 or any given technology.
Fix complex bugs in front-end code.
Writing well designed, testable, efficient code by using the best software development practices.
Creating website layout/user interfaces by using standard HTML/CSS practices
Cooperate with web designers to match visual design intent
Write clean, modular, and well-documented HTML5, CSS3, and JavaScript code.
Ensure that all web pages are optimized for performance and speed.
Develop and maintain cross-browser compatible web pages.
Requirements:
In-depth understanding of the entire web development process (design, development, and deployment).
Must have a solid understanding and hands-on experience of Responsive Layouts.
Must have a solid understanding and hands-on experience on Bootstrap
Ability to convert Pixel perfect PSD to HTML/CSS
Must have excellent knowledge of Jquery
Must have core Knowledge of WordPress
Strong knowledge of WordPress Hooks and Filters
Strong knowledge of Database (MySQL)
Ability to customize WordPress plugins/themes in code using hooks and filters
Translate exact replicas of PSD and AI designs into HTML & WordPress
Creating pixel-perfect websites for desktop and mobile via WordPress
Optimizing the user interfaces of sites
Updating sites and fixing bugs
Dealing with random hosting, DNS, and website issues that pop up
Collaborating and problem-solving with the creative and digital teams to create unique digital solutions to meet our client's needs and exceed their expectations.
Ability to troubleshoot and solve problems
Job Type: Full-time-Remote Job
Job Type: Full-time
Salary: Rs50,000.00 - Rs70,000.00 per month
Experience:
wordpress: 3 years (Required)
HTML/CSS: 2 years (Required)
Bootstrap: 2 years (Required)
JavaScript: 2 years (Required)"
417,https://www.glassdoor.com/partner/jobListing.htm?pos=1611&ao=1136043&s=58&guid=00000187fca401c48134e8d302fd9205&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_3fdca23c&cb=1683570819841&jobListingId=1008509378121&jrtk=3-0-1gvua80fd36it001-1gvua80fsg2eo800-3e979f529ebf5b29-,Fresh Web Developer,Dr Haroon Dental Specialist Clinic Peshawar,Islamabad,"Responsibilities
Write well designed, testable, efficient code by using best software development practices
Create website layout/user interface by using standard HTML/CSS practices
Integrate data from various back-end services and databases
Gather and refine specifications and requirements based on technical needs
Create and maintain software documentation
Be responsible for maintaining, expanding, and scaling our site
Stay plugged into emerging technologies/industry trends and apply them into operations and activities
Cooperate with web designers to match visual design intent
Job Types: Full-time, Contract, Internship
Salary: Rs25,000.00 - Rs35,000.00 per month
Ability to commute/relocate:
Islamabad: Reliably commute or planning to relocate before starting work (Required)"
418,https://www.glassdoor.com/partner/jobListing.htm?pos=2026&ao=1136043&s=58&guid=00000187fca42483b3394376deee94c6&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_fa8ee7a9&cb=1683570828714&jobListingId=1008579351587&jrtk=3-0-1gvua89542dut001-1gvua895jjc93800-81f18b4abc1887f3-,Software Q A Engineer/ Code Analyzer,Assistech Solutions,Islamabad,"Location: Onsite
Our team is expanding, and we are looking for technical resources.
Our team will provide full time training and guidance with the required tools and techniques for Code Compliance.
If you're looking for a competitive and enjoyable atmosphere.
Technical Post:
Code Analyzer/ QA
Responsibilities for CA/ QA Engineer
Create tests to identify software problems.
Analyze bugs and errors found during tests.
Document results of tests for the software development team.
Recommend improvements in software to enhance user experience.
Motivate the development process for efficiency and performance.
Works together with the software developer to enhance and improve programs.
Research and compare similar competitor products.
Maintain updated knowledge of industry trends and advancements.
Requirements:
Ms./ Bs. in Software Engineering, Computer Engineering, or Computer Science
Understanding of scripting language preferred Python
In-depth understanding of Java, Python, SQL
Exceptional attention to detail
Excellent analytical and problem-solving skills
Good oral and written communication skills
Great team player and self reliant.
Job Type: Full-time
Salary: From Rs100,000.00 per month
Ability to commute/relocate:
Islamabad: Reliably commute or planning to relocate before starting work (Required)
Experience:
Relevant: 1 year (Preferred)"
419,https://www.glassdoor.com/partner/jobListing.htm?pos=413&ao=1136043&s=58&guid=00000187fca389bd9381e89d873e183b&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_cb37df48&cb=1683570789106&jobListingId=1008630650369&jrtk=3-0-1gvua72fakhqk801-1gvua72fp2a8c000-f9092986d3953e9a-,Full-Time QA Tester - WFH/Remote (Fresh Graduates Welcome to Apply),Seeka Technology2.5★,Islamabad,"Company Description

SEEKA Technologies (Not Seeka Limited) is a project under its parent organization called Fresh Futures Australia which is an education consultant based in both Australia and Malaysia. It will be a huge platform that utilises A.I. to help match students and job seekers to the right opportunities relevant to them from Primary/Grade school to University level as well as language schools and job opportunities. Our mission is to make it easier for anyone to find, filter and apply to different schools or educational institutions that suit them best as well as make the transition from studies to work more seamless.
We are seeking a detail-oriented QA Tester to join our team. In this role, you will be responsible for ensuring that all of our software products meet the highest standards of quality and reliability. You will work closely with developers, product managers, and other team members to identify, report, and track bugs and issues. Your main goal will be to ensure that our software products are functional, user-friendly, and meet the needs of our clients.
Salary range will depend on your overall academic qualifications and experience post graduation and will be discussed with you should you be shortlisted for the job.

Job Description
Testing each and every button, page, feature and tool on our platform to verify the functionality and quality of our platform
To create and execute test plans, test cases, and test scripts
Using MS Excel or Google sheets to document each and every step you took to arrive at any results you find and the important things ti note about the result
Documenting any problems, issues and bugs you find that would severely affect the user experience
Using Adobe XD to open prototype designs and analyze the UI/UX
Communicate with team members and stakeholders to provide updates on testing progress and results

Qualifications
A Bachelors or Masters degree in Computer Science, Software Engineering, Information Technology and any related field.
Proven experience as a QA Tester or similar role
Knowledge of software testing methodologies and best practices
Familiarity with bug tracking software
Strong analytical and problem-solving skills
Excellent communication and collaboration skills
Ability to work independently and as part of a team
Detail-oriented with a strong focus on quality

Additional Information
Completely remote or work from home (Very good if you also want to spend more time with family)
Friendly and understanding colleagues
You get to work in an agile work environment
You get to show your leadership skills
International working exposure
Company shares can be offered based on how successful with our products' launch
Company sponsored online classes or tech talks
Bonuses if you perform beyond expectation
Promotions towards better job roles possible after a certain period of time"
420,https://www.glassdoor.com/partner/jobListing.htm?pos=1128&ao=1136043&s=58&guid=00000187fca3ce19a286be04bd360cc5&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_b6d51a54&cb=1683570806555&jobListingId=1008622598377&jrtk=3-0-1gvua7jhqjm5a801-1gvua7jia21v5000-2606594d077ad83a-,Flutter Developer,Grayhat,Islamabad,"COMPANY DESCRIPTION
Grayhat aims to significantly influence the direction of technology around the world, and provide solutions that people can use every day. Currently, the business develops solutions for international businesses, mostly startups, looking to make an impact on the market with fresh concepts and original products. At Grayhat, we foster a culture that is based on invention, originality, and forward-thinking. We want to help create a wonderful, bright future for upcoming generations.
JOB SUMMARY
We are seeking a skilled Mid-level Flutter developer to join our team. The successful candidate will be responsible for developing and maintaining Flutter applications, collaborating with cross-functional teams and assisting with technical support as needed. The ideal candidate will have a strong understanding of software development principles and be passionate about building intuitive and user-friendly Flutter applications.
*Shortlisted candidates will be contacted.
Job Description
Roles and Responsibilities
Collaborate with cross-functional team to develop, test and maintain applications using Flutter
Write and work with clean, efficient and well-documented code
Troubleshoot and debug issues as needed
Provide technical guidance and support to Junior developers as needed
Qualifications and Experience
Bachelor’s degree in Computer Science or a related field
1-3 years of experience with Flutter
Required Technical Skills
Strong knowledge of Dart and Flutter framework
State management using Providers, Stacked
Experience with RESTful APIs using Dio, HTTP
Git and Agile methodologies
Solid understanding of software development principles and design patterns
Strong problem solving and debugging skills
Soft Skills
Ability to work effectively in a team environment
Strong attention to detail and a commitment to produce high quality work
Excellent interpersonal and problem-solving skills
People oriented
Growth-centric
Adaptability to change
Benefits
Remote Wednesdays
Market competitive salary
7 working hours
Performance bonuses, annual incentives
Working in an constructive environment with International Members
Entrepreneurial Culture with a strong sense of Ownership
Fast-paced, deadline-driven, collaborative and iterative programming environment, with lots of learning space
Job Type: Full-time
Salary: From Rs80,000.00 per month
Application Question(s):
Can you commute to the job site i.e., DHA 2, Islamabad?"
421,https://www.glassdoor.com/partner/jobListing.htm?pos=2123&ao=1136043&s=58&guid=00000187fca42d258c475e3e8e55de7a&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_07d8093c&cb=1683570830870&jobListingId=1008588586549&jrtk=3-0-1gvua8baapki8801-1gvua8bamg2eo800-c567d2e007b8975f-,Web Developer (Internship program),11-Seas Consultants Pvt Ltd,Lahore,"11SEAS Consultants Pvt Ltd requires 5 x Trainee who have exposure to programming and spark to learn quickly.
This position is based in Lahore,Vihari and Bhakhar.
Job details: Internship program
Send Your resume at : hr@11-seas.com with city you are interested in
For example : your name + job site + internship
Responsibilities:
Training in a relevant technology stack.
Development of enterprise applications.
Maintenance and upgrades (new features, refactoring, bug fixing) of existing programs
Additional duties as assigned.
Requirements:
Degree:
Bs/Ms in computer science
Strong Concepts, understanding or skills of:
OOP, Data structure , Operating system and programming basics
Web Development, Java Script, My Sql, Html, CSS, PHP
Software development principles.
Multi Tasking and Problem Solving
Positive attitude and strong work ethics.
Ability to quickly adapt to a changing environment.
Ability to quickly learn new concepts and software is necessary.
Candidate should be a self-motivated, independent, detail oriented, responsible team-player.
Good communication skills, both written and oral.
Excellent teamwork and interpersonal skills.
Willingness to learn and attention to detail.
A sharp mind with the ability to grasp concepts quickly and work out complex logic problems.
Ability to use effective ways of Programming.
Should able to design large scale Software.
Good in Mathematics and Statistics
About this Internship program:
It is a 3-month paid internship opportunity which will lead to a full time job based on performance of the incumbent.
Our full time jobs offer market competitive remuneration package, on-job training and exponential career growth to the
interns transitioned to full time Associate Engineers.
Company lunch/dinner will be provided.
Benefits:
Competitive base salary and performance-driven incentives.
Paid Holidays
Sports and Entertainment
If you wish to know more about our company then you can visit our company website: www.11-Seas.com
Best Regards,
Senior HR & Admin Executive.
11-Seas consultants pvt ltd.
Job Types: Full-time, Internship
Contract length: 3 months
Salary: Rs10,000.00 - Rs20,000.00 per month
Ability to commute/relocate:
Lahore: Reliably commute or planning to relocate before starting work (Required)
Application Deadline: 23/04/2023
Expected Start Date: 01/04/2024"
422,https://www.glassdoor.com/partner/jobListing.htm?pos=2019&ao=1136043&s=58&guid=00000187fca42483b3394376deee94c6&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_9faf5970&cb=1683570828713&jobListingId=1008624460877&jrtk=3-0-1gvua89542dut001-1gvua895jjc93800-4a4f500a418d8ce2-,Flutter Developer,Arhpez Technologies (Pvt.) Ltd.,Islamabad,"Arhpez Technologies (Pvt.) Ltd. is looking for a talented Flutter developer who can help us build mobile applications that exceed our client's expectations. You will create multi-platform apps for iOS, Android, and Web using Google's Flutter development framework. You must have good knowledge of object-oriented programming.
Responsibilities:
Working on UI/UX of apps with the design team.
Translation of designs into high-quality code.
Building and maintaining high-performance, reusable, and reliable code.
Creation of multi-platform apps for iOS, Android, and Web using a Flutter development framework.
To define database requirements, create & integrate the database with the app.
Roll out the finalized application to ensure robustness and scalability.
Building Flutter module & Flutter plug-ins.
Collaborate and contribute to various projects including Flutter widget and upgrade existing projects to support new mobile OS and mobile browser.
Implement and work with the platform team to launch mobile module user features and functions.
Requirements/Skills:
Minimum Experience: 1 to 2 years
Minimum Education: Bachelor’s Degree in Computer Science, Software Engineering, or any relevant field. (Completed or currently enrolled)
Must have good programming knowledge.
Must have strong knowledge of OOP and data structures.
Understanding of the full mobile development life cycle.
Good knowledge of the general mobile landscape, architectures, trends, and emerging technologies.
Must be time-oriented and punctual.
Should have excellent written and verbal communication skills.
Job Type: Full-time
Job Type: Full-time
Salary: Rs50,000.00 - Rs90,000.00 per month
Ability to commute/relocate:
Islamabad: Reliably commute or planning to relocate before starting work (Required)"
423,https://www.glassdoor.com/partner/jobListing.htm?pos=1513&ao=1136043&s=58&guid=00000187fca3f91680e35644c1f6c4c8&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_24b5a18a&cb=1683570817592&jobListingId=1008631727133&jrtk=3-0-1gvua7ua4p6em801-1gvua7uaq2966000-6be7380d7fe1448d-,WordPress /front end web developer with quality development,FIFTY5BYTES LTD,Islamabad,"We are looking for an experienced and passionate WordPress /front end web developer with quality development to join our team!
Job Responsibilities:
Convert the given designs into functional websites using CMS, Bootstrap, Jquery, HTML5 or any given technology.
Fix complex bugs in front-end code.
Writing well designed, testable, efficient code by using the best software development practices.
Creating website layout/user interfaces by using standard HTML/CSS practices
Cooperate with web designers to match visual design intent
Write clean, modular, and well-documented HTML5, CSS3, and JavaScript code.
Ensure that all web pages are optimized for performance and speed.
Develop and maintain cross-browser compatible web pages.
Requirements:
In-depth understanding of the entire web development process (design, development, and deployment).
Must have a solid understanding and hands-on experience of Responsive Layouts.
Must have a solid understanding and hands-on experience on Bootstrap
Ability to convert Pixel perfect PSD to HTML/CSS
Must have excellent knowledge of Jquery
Must have core Knowledge of WordPress
Strong knowledge of WordPress Hooks and Filters
Strong knowledge of Database (MySQL)
Ability to customize WordPress plugins/themes in code using hooks and filters
Translate exact replicas of PSD and AI designs into HTML & WordPress
Creating pixel-perfect websites for desktop and mobile via WordPress
Optimizing the user interfaces of sites
Updating sites and fixing bugs
Dealing with random hosting, DNS, and website issues that pop up
Collaborating and problem-solving with the creative and digital teams to create unique digital solutions to meet our client's needs and exceed their expectations.
Ability to troubleshoot and solve problems
Job Type: Full-time-Remote Job
Job Type: Full-time
Salary: Rs50,000.00 - Rs70,000.00 per month
Experience:
wordpress: 3 years (Required)
HTML/CSS: 2 years (Required)
Bootstrap: 2 years (Required)
JavaScript: 2 years (Required)"
424,https://www.glassdoor.com/partner/jobListing.htm?pos=1610&ao=1136043&s=58&guid=00000187fca401c48134e8d302fd9205&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_df790b16&cb=1683570819841&jobListingId=1008625270121&jrtk=3-0-1gvua80fd36it001-1gvua80fsg2eo800-1e5809d2a747cfcc-,Frontend WordPress Developer,Hybrid Mediaworks,Islamabad,"About Us:
Hybrid MediaWorks is a US-based IT company located in Washington. We help our clients get the most out of their businesses through agility, integrity, collaboration, trust, and foresight. We need valuable professionals and their expertise, understanding that every business is unique.
Through working with us, you can achieve your career goals and, simultaneously, explore the most professional ways to deal with clients and deliver precisely what they envision!
Job Description:
As a Front-End Developer, you will be responsible for the user interface of web applications. You will be expected to have a working knowledge of WordPress along with different builders, HTML5, CSS, and angular with a basic understanding of user interface (UI/UX) design. Your duties will include turning wireframes and mock-ups into reusable code and building high quality websites.
h-quality UI components with scalability in mind. You must have hands-on experience in: Bootstrap and WordPress. Moreover, must have hands-on experience in: Bootstrap and WordPress.
WordPress Front-end Developer Responsibilities:
⦁ Excellent expertise in HTML5, CSS, Bootstrap, JavaScript, JQuery
⦁ Grip on Elementor, Wp-Bakery, DIVI
⦁ Design and implement visually aesthetic user interfaces.
⦁ Identify issues with front-end code and rectify them to remove bugs.
⦁ Create well-written documentation.
⦁ Ensure front-end code can query APIs.
⦁ Audit code to identify bottlenecks of performance and fix them.
⦁ Implement Information deliverable visualizations.
⦁ Gather and refine specifications and requirements based on technical requirements or UX design.
⦁ interpreting research specifications and developing a work plan that satisfies requirements.
⦁ working closely with other stakeholders to ensure that application capabilities are aligned with needs across production and non-production environments.
⦁ Strong problem-solving abilities.
⦁ Testing and troubleshooting pages on multiple browsers and platforms.
Front-End Developer Requirements:
⦁ Bachelor’s in software/computer engineering or computer science or related field.
⦁ 4 years of experience developing modern, responsive, and cross-browser-compatible websites using HTML and CSS.
⦁ Experience with JavaScript libraries such as Bootstrap.
⦁ Familiarity with CSS pre-processors such as Sass, Less, or Stylus.
⦁ Advance proficiency with web design.
⦁ Research capability and skills.
⦁ Effective communication skills (proficiency in the English language).
⦁ Self-driven, ability to work independently or as part of a project team with limited supervision.
⦁ Stay plugged into emerging technologies/industry trends and apply them into operations and activities.
⦁ any other Task assigned by team lead.
⦁ Troubleshooting production issues.
⦁ Work with dev team to ensure seamless harmony between the application and marketing website.
⦁ Testing and troubleshooting pages on multiple browsers and platforms.
⦁ Strong problem-solving abilities.
Why should you Join Hybrid MediaWorks?
We know how important your career is to you. It’s important to us too! That’s why we have a clear and transparent career path. Through career progression Plans you can achieve your life goals as we partner your Dreams!!!
At Hybrid Mediaworks rewards are more than just cash incentives. But our competitive basic salaries, personal and team-based bonuses and additional incentives are a great start.
We regularly host team social events, and awards for going the extra mile – Few other benefits-
Cash Prizes
Monthly Team Meetups
Annual Dinner
Paid Leaves
Health Insurance
Bonuses
It’s an onsite Position
Timing: 04:00 PM to 01:00 AM
Location: Office No.24 Maryam Business Center, Shamasabad, Murree Road, Rawalpindi.
Job Type: Full-time
Salary: Rs50,000.00 - Rs120,000.00 per month
Ability to commute/relocate:
Islamabad: Reliably commute or planning to relocate before starting work (Required)"
425,https://www.glassdoor.com/partner/jobListing.htm?pos=620&ao=1136043&s=58&guid=00000187fca3a2f3be8608e34521841e&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_05280fe0&cb=1683570795650&jobListingId=1008630661470&jrtk=3-0-1gvua78otjc9o801-1gvua78phgagq800-72b31cc3021a68bc-,Android Developer,STACKBUFFERS,Rāwalpindi,"An Android developer is responsible for designing, developing, and maintaining applications for devices that run on the Android operating system. They must be skilled in Java programming language and the Android SDK, as well as have a strong understanding of software design principles and patterns.
The job description for an Android developer typically includes the following responsibilities:
Collaborate with cross-functional teams to design, develop, and maintain Android applications.
Develop high-quality code using Java and the Android SDK.
Debug and troubleshoot code to identify and resolve issues.
Write and maintain unit and integration tests to ensure code quality and application functionality.
Continuously research, evaluate, and implement new technologies to improve the development process and application performance.
Work with product managers and designers to ensure that applications meet user needs and requirements.
Ensure that applications are developed according to best practices and coding standards.
Keep up-to-date with the latest Android development trends and techniques.
Communicate effectively with team members, stakeholders, and clients.
Document code and application features for future reference.
Job Type: Full-time
Ability to commute/relocate:
Rawalpindi: Reliably commute or planning to relocate before starting work (Required)
Application Deadline: 11/05/2023"
426,https://www.glassdoor.com/partner/jobListing.htm?pos=519&ao=1136043&s=58&guid=00000187fca39a7fb4208d0494dc31ba&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_49200400&cb=1683570793410&jobListingId=1008563374561&jrtk=3-0-1gvua76mfkbmu801-1gvua76muh7jf800-9f0740bee4dd3acf-,Front End Developer,"Azlaan Technologies, Pvt Ltd",Rāwalpindi,"Azlaan technologies require the services of a Front End Developer. We are hiring for two shifts. The Shift job timings are as follows: 10:45 a.m.-7:45 p.m. Night Shift: 8:00 p.m.-5:00 a.m. (Overnight shift). Candidate can be hired for either shift.
Those who will join will sign a bond of 2 years minimum.
Job Specifications
Position: Front End Developer
Job Type: Full Time with 02 years mandatory contract
Disclaimer: By Applying to this job, you accept that you can be contacted late night up to 12:00 a.m.
Job Responsibilities:
Write well-designed, testable, efficient code by using best software development practices
Develop new user-facing features with reusable code and libraries for future use
Decompose complex ideas and requirements into the most straightforward and user-friendly functionality
Ensure the technical feasibility of UI/UX designs
Use markup languages like HTML to create user-friendly web pages
Maintain, improve and optimize website and web applications
Design mobile-based features
Collaborate with back-end developers and web designers to improve the usability
Get feedback from, and build solutions for, users and customers
Help back-end developers with integration and troubleshooting
Stay up-to-date on emerging technology Requirements
Hands-on experience with markup languages
Familiarity with browser testing and debugging
Understanding of layout aesthetics
Skills Required:
1. Proven work experience of at least 02 years as a Front-end developer with good problem solving skills.
2. PSD, XD, Figma Design to HTML conversion
3. Experience with HTML5, CSS3, Bootstrap, JavaScript, jQuery, Front end validation, Ajax, XML HTTP, JSON
4. Experience with UI mock-up implementation.
5. Experience with APIs integration
6. Experience with Vuejs/React in an added advantage
Benefits: Health Insurance, Provident Fund & Paid Holidays.
Job Type: Full-time
Pay: Rs60,000.00 - Rs100,000.00 per month
Ability to commute/relocate:
Rawalpindi: Reliably commute or planning to relocate before starting work (Required)
Education:
Bachelor's (Required)
Experience:
Front End Development: 2 years (Required)
Shift availability:
Day Shift (Preferred)
Night Shift (Preferred)"
427,https://www.glassdoor.com/partner/jobListing.htm?pos=304&ao=1136043&s=58&guid=00000187fca38110b6048c453f3b64c8&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_3b33cc1f&cb=1683570786921&jobListingId=1008611425268&jrtk=3-0-1gvua70a4kcn2801-1gvua70alghr7800-da4c82231e0a05ae-,React Js Developer ( Remote),Orcalo Limited,Rāwalpindi,"Orcalo Holdings is hiring Mid - Senior Level
REACT.JS DEVELOPERS with minimum 2 Years of Experience in React.Js
Part Time - Remote
Job Description
a. Maintain Existing React Including Fixing Bugs.
b. Design and Develop New Custom Components To Meet Project Requirements
c. Install And Configure Server Environments For React Deployments
d. Maintain and Update Project Dependencies As Well As Fix Any Conflicts
e. Working With Other Java Script Developers And Software Engineers To Develop Frontend And Backend Architecture That’s Well Structured and Flexible Along With APIs To Support It
Qualifications and Skills Required
1- Bachelor Degree in Computer Science, Software Development, Engineering or a related technical field.
2- Knowledge of React & common tools used in wider react ecosystems such as Nodejs & n.p.m
3- Familiarity with common programming language tools such as IDEs
4- Restful APIs , Git repositories , Typescript , version controls software & remote deployment tools
5- An Understanding of common programming language paradigms & Fundamental React Principles such as Redux , React components hooks and the React Life Cycle.
Job Type: Part-time
Ability to commute/relocate:
Rawalpindi: Reliably commute or planning to relocate before starting work (Required)"
